,Security_Hash_Key,Effective_From_Date,Effective_To_Date,Hash_Diff_Effectivity,Is_Current,Is_Valid,dealDate,trancheBusinessKey,Pricing_currentLevel_type,bookState,hedgeBookState,timing,bookCloseLDN,bookCloseCET,Issuer_Hash_Key,name,issuerType,bondRatingType,countryName,issuerBusinessKey,lei,Moodys_Rating,SP_Rating,Fitch_Rating,currencyCode,expectedSize,actualSize,minimumDenomination,securities_isin,securityName,securityType,maturityTerm,maturityDate,coupon,seniority_name_1,seniority_name_1_adj,seniority_name_2,esgType,legalGoverningLaw_name_1,registrationType,referenceType,referenceName,index,referenceIsin,ipt,ipt_reference,ipt_price_down,ipt_price_up,ipt_equivalent,guidance,guidance_reference,guidance_price_down,guidance_price_up,guidance_equivalent,launch,launchValue,reoffer,reofferValue,reofferPrice,yieldToMaturity,status,moodys,sp,fitch,COUNTRY_ISO_CODE,ticker,ID_BB_Company,Ultimate_Obligor_ID,AFI_Commentary,AFI_Identifier_Obligor,Update_Date_Obligor,Coverage_Status_Obligor,Covered_By_Obligor,AGI_Financial_Obligor,Coverage_Status_Final_Company,Coverage_Status_Final_Company_Source,Coverage_Status_Final_Obligor,Coverage_Status_Final_Obligor_Source,finScore_upload_date,finScore_AFIIdentifier,Overall_Score,Financial_Score,Business_Score,Event_Score,Country_Ceiling,Risk_Cluster,ESG_Score,ECB_Demand,Industry_Group,Industry_Sector,frequency,paymentType,coupon_frequency,duration
1874,07ce3a7906d5d526ae42474f087bf10452710622,2017-05-23 15:05:45.610000,9999-12-31 23:59:59.999999,4d479b0b5c4888e77718e0fcfc7bcf6ffdbc6e65,1,1,2017-05-23,IPREO|39222,Reoffer,Allocated,Books Closed,12.15 books subject,,,d6b4b69a749df14acacd80cdf25ca65f7b95e7aa,"Becton, Dickinson and Company",Corporate,Investment Grade,United States,IPREO|224662,ICE2EP6D98PQUILVRZ91,Baa2,BBB,BBB,EUR,,700000000,100000,XS1622560842,Becton Dickinson 2Y EUR Benchmark,Bond (standard),2.0,2019-06-06 02:00:00.000000,0.368,Senior,Sr Unsecured,Unsecured,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+70 AREA,MS,70.0,70.0,,ms+55a(+/-5),MS,55.0,55.0,+/-5,MSW + 50 bps,50.0,MSW + 50 bps,50.0,100.0,0.368,Priced,Ba1,BBB,BBB-,US,BDX,100183,100183.0,investable,HC00012,21.01.2020 18:07,ok,RR,Pharmaceuticals,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,HC00012,5.394347,5.64835,6.378334,-0.4,6.995,nc_weak,7.0,medium,Pharmaceuticals,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,1.9963334927466925
1770,36a942bb6cd6d775794247df3d2515ad80e37462,2017-05-23 12:27:06.167000,9999-12-31 23:59:59.999999,f98327dd7a8dc980df8035af49c37cae1efc9fab,1,1,2017-05-23,IPREO|39207,Reoffer,,Books Closed,,,,07b93b3d827d17a261c6ede53f0074e5d22c65f8,Banco Comercial Portugues S.A.,Financials,Investment Grade,Portugal,IPREO|207566,JU1U6S0DG9YLT7N8ZV32,Ba1,BB,BB,EUR,,1000000000,100000,PTBCPIOM0057,5Y EUR CB,Covered Bond,5.0,2022-05-31 02:00:00.000000,0.75,Secured,Secured,,,,Reg S,Mid Swaps,Mid Swaps,,,MS+75a,MS,75.0,75.0,,MS+70a,MS,70.0,70.0,,MSW + 65 bps,65.0,MSW + 65 bps,65.0,99.386,0.876,Priced,A3,,BBB+,PT,BCPPL,100157,100157.0,investable,BA00145,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.92611040959028
2962,2778f51b949463465cb02c5a73ae12f798765ba0,2017-05-23 13:33:10.290000,9999-12-31 23:59:59.999999,ab85c8eb7110fcf3bf33762664063245bc3acffe,1,1,2017-05-23,IPREO|39204,Reoffer,Final,Books Closed,,,,bc3d5233c332155f44e33a9b3ea04d7bfea486d5,Societe Generale SFH,Financials,Investment Grade,France,IPREO|722760,969500KN90DZLHUN3566,Aaa,,AAA,EUR,,750000000,100000,FR0013259413,NEW SG SFH 8YR CB,Covered Bond,8.0,2025-06-02 02:00:00.000000,0.5,Secured,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS-2bps area,MS,-2.0,-2.0,,MSW - 5 bps,-5.0,MSW - 5 bps,-5.0,99.516,0.562,Priced,Aaa,,AAA,FR,SOCSFH,25454614,25454614.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,7.86207403588908
2858,745e8cf5ac3879442e2f4571a48693f527da75d1,2017-05-30 14:05:46.690000,9999-12-31 23:59:59.999999,4a7e5f2c43ec04fb9c8a45d10086eab826cf1960,1,1,2017-05-30,IPREO|39239,Reoffer,,Books Closed,,,,01c416797412c58ed2d28cef733d66b58202eb76,BPCE SFH,Financials,Investment Grade,France,IPREO|1064917,969500T1UBNNTYVWOS04,,,,EUR,,1000000000,100000,FR0013260361,New BPCE SFH EUR1bn 12yr CB,Covered Bond,12.0,2029-06-08 02:00:00.000000,1.0,Secured,Secured,,,,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+15a,MS,15.0,15.0,,MSW + 12 bps,12.0,MSW + 12 bps,12.0,99.071,1.083,Priced,Aaa,AAA,,FR,BPCECB,25115233,25115233.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,11.36762824821948
1678,a24b821695b0cc2d72563f39a9a751452c4d3fb9,2017-05-31 14:34:01.907000,9999-12-31 23:59:59.999999,ddab0776e2312e8829abc7b5f4402e133db351f1,1,1,2017-05-31,IPREO|39262,Reoffer,Final,Books Closed,,,,70fd61bd7ca727e96fa02beb960be9c40284cab1,"Saint-Gobain, Compagnie de",Corporate,Investment Grade,France,IPREO|321674,NFONVGN05Z0FMN5PEC35,Baa1,BBB,,EUR,Benchmark,750000000,100000,XS1627193359,10Y,Bond (standard),10.0,2027-06-14 02:00:00.000000,1.375,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+75-80bps,MS,75.0,80.0,,MS+65 +/- 3bps Will Price In Range,MS,65.0,65.0,+/- 3bps Will Price In Range,MSW + 62 bps,62.0,MSW + 62 bps,62.0,99.935,1.382,Priced,Baa2,BBB,,FR,SGOFP,115304,115304.0,investable,IND00060,21.01.2020 18:07,ok,RR,Building Materials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00060,7.73476,7.63095,8.15,0.0,7.996666,c_strong,9.0,high,Building Materials,Industrial,Annually,Fixed (FXD),1,9.4112030755783
765,76a95fab90841d9d98c082a1f140b690e1e5d657,2017-05-31 15:03:24.270000,9999-12-31 23:59:59.999999,3e0c606dc323a0fe5f17f32a976fe7c157e2009f,1,1,2017-05-31,IPREO|39258,Reoffer,Final,Books Closed,,,,d60cb2c05f53053d77af613a92c913c6aa105849,Neste Corporation,Corporate,Investment Grade,Finland,IPREO|267907,5493009GY1X8GQ66AM14,NR,,,EUR,400,400000000,100000,FI4000261201,Neste OYJ 7y,Bond (standard),7.0,2024-06-07 02:00:00.000000,1.5,Senior,Sr Unsecured,Unsecured,,Finnish,Reg S,Mid Swaps,Mid Swaps,,,*** MS+135-140  ***,MS,135.0,140.0,,MS+110-115 (WPIR),MS,110.0,115.0,WPIR,MSW + 110 bps,110.0,MSW + 110 bps,110.0,99.947,1.508,Priced,NR,NR,NR,FI,NESVFH,9538704,9538704.0,investable,,,,,,,,,,,,,,,,,,6.0,medium,Oil&Gas,Energy,Annually,Fixed (FXD),1,6.697187165475247
692,ccb0f7473de2e37053122455a8c42ba031489e95,2017-06-01 14:29:28.153000,9999-12-31 23:59:59.999999,27a84ba3f0c67928f817b09b133d1163f03ff98b,1,1,2017-06-01,IPREO|39276,Reoffer,,Books Closed,,,,a3cc43e3aa6b9c51f1b7dbab78517be78a56e4d8,Leonardo – Societa per azioni,Corporate,Investment Grade,Italy,IPREO|210142,529900X4EEX1U9LN3U39,Ba1,,,EUR,500,600000000,100000,XS1627782771,NEW 7y - LEONARDO SPA,Bond (standard),7.0,2024-06-07 02:00:00.000000,1.5,Senior,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,140-150 bps area,,140.0,150.0,,MS+125 area (+/- 5 bps WPIR),MS,125.0,125.0,+/- 5 bps WPIR,MSW + 120 bps,120.0,MSW + 120 bps,120.0,99.147,,Priced,Ba1,BB+,BB+,IT,LDOIM,128107,128107.0,uninvestable,IND00040,12.08.2022 16:43,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00040,6.31868,5.9821,6.665,0.2,7.33,P_moderate,,,Aerospace/Defense,Industrial,Annually,Fixed (FXD),1,6.697187165475247
1572,7880fd710bed75c8c74b6054331e772fa80d6f7f,2017-06-07 08:40:12.157000,9999-12-31 23:59:59.999999,bcf4187a270fa359201dba13c1edd28a3e617124,1,1,2017-06-07,IPREO|39285,Reoffer,,Books Closed,Priced - FTT 1630 LDN / 1730 CET,16:30:00.0000000,17:30:00.0000000,feefebe96e13166259b6e824f1dbaf51e408fe77,"Sumitomo Mitsui Financial Group, Inc.",Financials,Investment Grade,Japan,IPREO|248901,35380028MYWPB6AUO129,A1,A-,,EUR,Benchmark,500000000,100000,XS1621087516,10yr FXD,Bond (standard),10.0,2027-06-14 02:00:00.000000,1.413,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS + 80bps area,MS,80.0,80.0,,MS +65/70 WPIR,MS,65.0,70.0,,MSW + 65 bps,65.0,MSW + 65 bps,65.0,100.0,1.413,Priced,A1,A-,,JP,SUMIBK,7909359,7909359.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,9.395746580113766
2136,ef0d548157ef0f29c2d865bc715df9344e833f27,2017-06-12 14:30:50.460000,9999-12-31 23:59:59.999999,44a542baab8c2e6ca2f154a272bb1452b6c45c42,1,1,2017-06-12,IPREO|40311,Reoffer,Final,Books Closed,"Books open, today's business",,,f36ad36a5a80a12aa8834e1ed93c31f46fae154b,TenneT Holding B.V.,Corporate,Investment Grade,Netherlands,IPREO|431750,724500LTUWK3JQG63903,A3,A-,,EUR,,500000000,100000, XS163289792,12yr FXD,Bond (standard),12.0,2029-06-26 02:00:00.000000,1.375,Senior,Sr Unsecured,,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS+50-55bps,MS,50.0,55.0,,MS+45-50 WPIR,MS,45.0,50.0,,MSW + 45 bps,45.0,MSW + 45 bps,45.0,99.748,1.398,Priced,A3,A-,,NL,TENN,7002955,7002955.0,investable,UTL00100,18.07.2022 17:09,ok,RR,Utilities,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,UTL00100,4.923853,4.2744,6.021667,0.3,9.3,nc_aggressive,7.0,medium,Electric,Utilities,Annually,Fixed (FXD),1,11.144073198772904
2258,5d17a2a397f0967967e9a9e59f212eac5f839974,2017-06-12 14:30:50.460000,9999-12-31 23:59:59.999999,5cadb31c40292a1e5ee25356ea949b05b2b5798b,1,1,2017-06-12,IPREO|40310,Reoffer,Final,Books Closed,"Books open, today's business",,,f36ad36a5a80a12aa8834e1ed93c31f46fae154b,TenneT Holding B.V.,Corporate,Investment Grade,Netherlands,IPREO|431750,724500LTUWK3JQG63903,A3,A-,,EUR,,500000000,100000,XS163289776 ,8yr FXD,Bond (standard),8.0,2025-06-26 02:00:00.000000,0.75,Senior,Sr Unsecured,Unsecured,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS+40a ,MS,40.0,40.0,,MS+35a,MS,35.0,35.0,,MSW + 33 bps,33.0,MSW + 33 bps,33.0,99.268,0.845,Priced,A3,A-,,NL,TENN,7002955,7002955.0,investable,UTL00100,18.07.2022 17:09,ok,RR,Utilities,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,UTL00100,4.923853,4.2744,6.021667,0.3,9.3,nc_aggressive,7.0,medium,Electric,Utilities,Annually,Fixed (FXD),1,7.794637846421375
1320,138824c4751f751b17428df4d7064420a863e57c,2017-06-13 14:24:47.657000,9999-12-31 23:59:59.999999,e4fec042f5baf727a733cb04e6bdb1069c4faea2,1,1,2017-06-13,IPREO|40325,Reoffer,Final,Books Closed,"Books Open, Todays business",,,603a6e5d58840b52ba27a82687080e4e75c6ebf5,Covivio S.A.,Corporate,Investment Grade,France,IPREO|235540,969500P8M3W2XX376054,,BBB+,,EUR,,500000000,100000,FR0013262698,10y EUR,Bond (standard),10.0,2027-06-21 02:00:00.000000,1.5,Senior,Sr Unsecured,Unsecured,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+95-100bps,MS,95.0,100.0,,MS+85-90bps,MS,85.0,90.0,,MSW + 85 bps,85.0,MSW + 85 bps,85.0,98.982,1.611,Priced,,BBB,,FR,COVFP,157483,157483.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,13.0,high,REITS,Financial,Annually,Fixed (FXD),1,9.360517320132251
803,538c9d2752b2f06e0ef0dc2d5891f7d434db20b2,2017-06-13 07:59:49.557000,9999-12-31 23:59:59.999999,3732d0290e90e9e08bfa8901419ea9a3a020a865,1,1,2017-06-13,IPREO|40306,Reoffer,,Books Closed,,,,340fa153dada6878c31e86e5340f631a2b96da07,"American International Group, Inc",Financials,Investment Grade,United States,IPREO|339415,ODVCVCQG2BP6VHV36M30,Baa1,BBB+,BBB+,EUR,,1000000000,100000,XS1627602201,***AIG: SEC-Registered 10yr EUR ***,Bond (standard),10.0,2027-06-21 02:00:00.000000,1.875,Senior,Sr Unsecured,,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+130a,MS,130.0,130.0,,ms+115-120,MS,115.0,120.0,,MSW + 115 bps,115.0,MSW + 115 bps,115.0,99.729,1.905,Priced,Baa1,BBB+,BBB+,US,AIG,100067,100067.0,uninvestable,INS00002,05.05.2020 14:34,ok,AL,Insurance,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,INS00002,6.590297,7.0305,6.772778,-0.35,6.995,INS_good,,,Insurance,Financial,Annually,Fixed (FXD),1,9.211147251593166
2143,dd79137ee78718e6066bbc213a02ffa413af8001,2017-06-13 13:05:29.650000,9999-12-31 23:59:59.999999,b044fe6139811b5a5fd97ddc876ab77519420e92,1,1,2017-06-13,IPREO|40323,Reoffer,Allocated,Books Closed,,,,6debafb5edf342a8f7a69789185050217d78b21a,"Red Electrica Financiaciones, S.A.U.",Corporate,Investment Grade,Spain,IPREO|457665,9598006P00EGK6U2SG18,,A-,A-,EUR,,200000000,100000,XS1633929929,April 2026 TAP,Bond (standard),9.0,2026-06-21 02:00:00.000000,1.0,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+50-55,MS,50.0,55.0,,MS+45a (+/-2 - Will price in the range),MS,45.0,45.0,+/-2 - Will price in the range,MSW + 43 bps,43.0,MSW + 43 bps,43.0,99.454,,Priced,NR,A-,A,ES,REESM,16623529,217484.0,investable,UTL00080,18.07.2022 17:09,ok,BM,Utilities,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,UTL00080,6.240133,6.451,5.396667,0.0,7.33,P_moderate,8.0,medium,Electric,Utilities,Annually,Fixed (FXD),1,8.651677751768775
2851,75c762749eae495eaf9d8fb39aee263cebddafa7,2017-06-14 14:22:48.450000,9999-12-31 23:59:59.999999,878b4a56be2322050e75ff438eede517c6aa156b,1,1,2017-06-14,IPREO|40327,Reoffer,,Books Closed,,,,a5b1daf6c9c015489ea209eacfe6eea420e95177,La Banque Postale Home Loan SFH SA,Financials,Investment Grade,France,IPREO|852664,969500D5PFMTWUYSUF61,,AAA,,EUR,,500000000,50000,FR0013262961,LBPSFH EUR500m NG 10Y,Covered Bond,10.0,2027-06-23 02:00:00.000000,0.625,Secured,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+3a,MS,3.0,3.0,,MSW + 0 bps,0.0,MSW + 0 bps,0.0,98.867,0.743,Priced,NR,,NR,FR,LBPSFH,36760175,36760175.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,9.725076398436755
2121,f8e3cda0b403e70b969fef436d570cc93ad4326d,2017-06-19 14:56:38.773000,9999-12-31 23:59:59.999999,bcfecb166c837f21e988e1a15b6fa207b98e24af,1,1,2017-06-19,IPREO|40348,Reoffer,Final,Books Closed,Books to go subject at 11:50 UKT  / 12:50 CET,11:50:00.0000000,12:50:00.0000000,66ad75ffdcbc871dd5184d32fd7b9caf0319b776,Compass Group PLC,Corporate,Investment Grade,Britain,IPREO|210751,2138008M6MH9OZ6U2T68,,,,EUR,Benchmark,750000000,100000,XS1637093508,7yr EUR,Bond (standard),7.0,2024-07-03 02:00:00.000000,0.625,Senior,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+55bps area,MS,55.0,55.0,,MS + 40a,MS,40.0,40.0,,MSW + 35 bps,35.0,MSW + 35 bps,35.0,99.171,0.747,Priced,A3,A,,GB,CPGLN,7044851,7044851.0,investable,CS00075,13.02.2020 15:26,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CS00075,7.340414,7.35635,6.776667,0.1,8.33,c_strong,8.0,medium,Food Service,"Consumer, Cyclical",Annually,Fixed (FXD),1,6.87090711844349
2516,5bf7f5a428272354a52b4c11498bc019fdd6132e,2017-06-19 12:13:08.037000,9999-12-31 23:59:59.999999,1be8e304fbe3b36ca6ecf6c0501f45df3627a64f,1,1,2017-06-19,IPREO|40346,Reoffer,,Books Closed,,,,48aac85e889a665c91ffedbbbf2104b5d8133094,Credit Agricole Home Loan Sfh,Financials,Investment Grade,France,IPREO|478229,969500C9913Z7PKUGB44,,,,EUR,,1000000000,100000,FR0013263951,Euro 1bn no grow Long 7 year,Covered Bond,7.0,2024-09-30 02:00:00.000000,0.375,Secured,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS-1bp area,MS,-1.0,-1.0,,MS-3bp area,MS,-3.0,-3.0,,MSW - 5 bps,-5.0,MSW - 5 bps,-5.0,99.928,0.385,Priced,Aaa,AAA,AAA,FR,ACACB,24733284,24733284.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,6.922030904962315
2405,06c6f7430f119e8d86c8bad28c445f7eac238f3e,2017-06-20 16:00:12.583000,9999-12-31 23:59:59.999999,bfbfb7735dc2ee8125c4189be8580c5b5f52ced1,1,1,2017-06-20,IPREO|40353,Reoffer,Final,Books Closed,,,,2d5912d43e9b129b70057136144dce1ce614712d,AEGON Bank NV,Financials,Investment Grade,Netherlands,IPREO|460347,549300772D1G8JPIUR96,,A,,EUR,,500000000,100000,XS1637329639,Aegon Bank EUR 500m 10y CPT CB,Covered Bond,10.0,2027-06-27 02:00:00.000000,0.75,Secured,Secured,,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS+15,MS,15.0,15.0,,MS+13,MS,13.0,13.0,,MSW + 12 bps,12.0,MSW + 12 bps,12.0,99.884,0.867,Priced,,AAA,AAA,NL,AEGON,8538764,8538764.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,24.05.2023 06:08,INS00014,6.67589,6.53825,7.217222,-0.1,9.3,INS_good,,,Banks,Financial,Annually,Fixed (FXD),1,9.671576423889192
1172,6b1c034191a10957d4c7f47e4ff150b32410a179,2017-06-20 13:39:08.277000,9999-12-31 23:59:59.999999,d484d790569ab8856f62e927237c5940f869957c,1,1,2017-06-20,IPREO|40354,Reoffer,,Books Closed,"Books open, today's business",,,6009626eef8ddc029ef3a1800e372c93e8375dad,Arion Banki hf,Financials,Investment Grade,Iceland,IPREO|782454,RIL4VBPDB0M7Z3KXSF19,Baa1,BBB,,EUR,€300m no-grow,300000000,100000,XS1637351138,EUR fxd,Bond (standard),3.0,2020-06-29 02:00:00.000000,0.75,Senior,Sr Unsecured,Unsubordinated,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+100bps,MS,100.0,100.0,,MS+90/95bps,MS,90.0,95.0,,MSW + 88 bps,88.0,MSW + 88 bps,88.0,99.891,,Priced,,BBB,,IS,ARION,17569230,17569230.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,2.9777229094446733
2722,52501d36a3a1c44f194d49e05ac5bba86fc60e1d,2017-06-20 07:51:33.557000,9999-12-31 23:59:59.999999,8a58df448fe582c9b56ee4734ee1ceaca4e4c0d7,1,1,2017-06-20,IPREO|40351,Reoffer,Final,Books Closed,,,,414ed5789e768f5dda96b3f2acd44771b6c3335e,Danaher Corporation,Corporate,Investment Grade,United States,IPREO|2899,S4BKK9OTCEWQ3YHPFM11,Baa1,BBB,,EUR,,600000000,100000,XS1637162592,EUR 10yr,Bond (standard),10.0,2027-06-30 02:00:00.000000,1.2,Senior,Sr Unsecured,Unsecured,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,,,,,,MS +47-50,MS,47.0,50.0,,MSW + 47 bps,47.0,MSW + 47 bps,47.0,99.682,,Priced,A2,A,,US,DHR,100430,100430.0,investable,IND00066,23.07.2019 17:06,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00066,7.236814,8.10185,6.776667,-0.6,7.328333,c_strong,,,Healthcare-Products,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,9.482930598753388
1244,a6cfc0495162e22a8ce4daea7237a16152f69a75,2017-06-21 07:51:17.383000,9999-12-31 23:59:59.999999,103298b74c9c339fd4b77839d4267b5afb0fcb8c,1,1,2017-06-21,IPREO|40358,Reoffer,Final,Books Closed,,,,3bac318cf5b174002b66ed5a9d1d8320610455fe,British Telecommunications PLC,Corporate,Investment Grade,Britain,IPREO|British Telecommunications PLC,549300OWFMSO9NYV4H90,Baa2,BBB,BBB,EUR,,1150000000,100000,XS1637333748,EUR 10yr Fixed,Bond (standard),10.0,2027-06-23 02:00:00.000000,1.5,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,+100 area,,100.0,100.0,, ms+90a,MS,90.0,90.0,,MSW + 85 bps,85.0,MSW + 85 bps,85.0,99.183,,Priced,Baa1,BBB+,BBB+,GB,BRITEL,1136876,1136876.0,investable,,,,,,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00004,6.019547,6.25235,5.588333,-0.1,7.33,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,9.360517320132251
1586,328b34b1b9492486420afcd68b1b49e09333be66,2017-06-21 07:51:17.383000,9999-12-31 23:59:59.999999,12053ac4e5e56507afec17d23c9287bb4b73b407,1,1,2017-06-21,IPREO|40357,Reoffer,Final,Books Closed,,,,3bac318cf5b174002b66ed5a9d1d8320610455fe,British Telecommunications PLC,Corporate,Investment Grade,Britain,IPREO|British Telecommunications PLC,549300OWFMSO9NYV4H90,Baa2,BBB,BBB,EUR,,575000000,100000,XS1637334803,EUR 7yr Fixed,Bond (standard),7.0,2024-06-23 02:00:00.000000,1.0,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,+80a,,80.0,80.0,,ms+65/70,MS,65.0,70.0,,MSW + 63 bps,63.0,MSW + 63 bps,63.0,99.919,,Priced,Baa1,BBB+,BBB+,GB,BRITEL,1136876,1136876.0,investable,,,,,,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00004,6.019547,6.25235,5.588333,-0.1,7.33,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,6.795476474579327
1531,d73ef561f16538d0bc114d46ed318f4d2897668e,2017-06-21 15:02:31.577000,9999-12-31 23:59:59.999999,f9e647aa4a415fe21f8124bbf00280b051868261,1,1,2017-06-21,IPREO|40365,Reoffer,,Books Closed,,,,b8b12c13f8d17fb3f9d245a2fd9fdc39904aef06,BP Capital Markets PLC,Corporate,Investment Grade,Britain,IPREO|355634,549300CRVT18MXX0AG93,,,,EUR,Benchmark,650000000,100000,XS1637863546,BP Cap Mkts € 12yr,Bond (standard),12.0,2029-06-26 02:00:00.000000,1.637,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,+85-90bps,,85.0,90.0,,MS+75 area,MS,75.0,75.0,,MSW + 72 bps,72.0,MSW + 72 bps,72.0,100.0,1.637,Priced,A1,A-,,GB,BPLN,225110,100228.0,investable,ENG00007,18.07.2022 17:12,ok,RK,Oil and Gas,covered_ok,GSUniverse,,,24.05.2023 06:08,ENG00007,7.543314,7.684975,7.976666,-0.2,8.33,c_strong,4.0,low,Oil&Gas,Energy,Annually,Fixed (FXD),1,10.992036822133766
1790,2d922ca8aeeee0c5c0c729d91f81142c76a976fb,2017-06-21 15:02:31.577000,9999-12-31 23:59:59.999999,666a07e1343147e51426da71794ac7b13bd89e75,1,1,2017-06-21,IPREO|40364,Reoffer,,Books Closed,,,,b8b12c13f8d17fb3f9d245a2fd9fdc39904aef06,BP Capital Markets PLC,Corporate,Investment Grade,Britain,IPREO|355634,549300CRVT18MXX0AG93,,,,EUR,Benchmark,850000000,100000,XS1637863629,BP Cap Mkts € 8yr,Bond (standard),8.0,2025-06-26 02:00:00.000000,1.077,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,+70-75bps,,70.0,75.0,,MS+60 area,MS,60.0,60.0,,MSW + 57 bps,57.0,MSW + 57 bps,57.0,100.0,1.077,Priced,A1,A-,,GB,BPLN,225110,100228.0,investable,ENG00007,18.07.2022 17:12,ok,RK,Oil and Gas,covered_ok,GSUniverse,,,24.05.2023 06:08,ENG00007,7.543314,7.684975,7.976666,-0.2,8.33,c_strong,4.0,low,Oil&Gas,Energy,Annually,Fixed (FXD),1,7.707927147106787
1917,a0e510a8cc28e7c9f89e8e9fbe63488e2d004d29,2017-06-21 07:51:17.383000,9999-12-31 23:59:59.999999,191084384582ed8b8cbf7cb5a92f879757e49ff5,1,1,2017-06-21,IPREO|40356,Reoffer,Final,Books Closed,,,,3bac318cf5b174002b66ed5a9d1d8320610455fe,British Telecommunications PLC,Corporate,Investment Grade,Britain,IPREO|British Telecommunications PLC,549300OWFMSO9NYV4H90,Baa2,BBB,BBB,EUR,,575000000,100000,XS1637332856,EUR 5yr Fixed,Bond (standard),5.0,2022-06-23 02:00:00.000000,0.5,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,+65 area,,65.0,65.0,,ms+50/55,MS,50.0,55.0,,MSW + 48 bps,48.0,MSW + 48 bps,48.0,99.445,,Priced,Baa1,BBB+,BBB+,GB,BRITEL,1136876,1136876.0,investable,,,,,,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00004,6.019547,6.25235,5.588333,-0.1,7.33,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,4.950495659739363
